,id,_id,datetime,type,reference,description,extra
3368,18171,,2020-09-23T02:27:00Z,INFECTED,http://covid.gov.pk/,"29 new cases reported in Gilgit Baltistan taking the tally to 3,542",
3369,18172,,2020-09-23T02:27:00Z,INFECTED,http://covid.gov.pk/,"115 new cases reported in Punjab taking the tally to 98,602",
3370,18173,,2020-09-23T02:27:00Z,INFECTED,http://covid.gov.pk/,"194 new cases reported in Sindh taking the tally to 134,437",
3371,18174,,2020-09-23T02:27:00Z,INFECTED,http://covid.gov.pk/,"108 new cases reported in Balochistan taking the tally to 14,607",
3372,18175,,2020-09-23T05:00:00.964855Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 70,
3373,18176,,2020-09-23T05:00:00.975681Z,RECOVERED,http://covid.gov.pk/,"8 new recoveries reported in AJK taking the tally to 2,282",
3374,18177,,2020-09-23T05:00:00.987046Z,RECOVERED,http://covid.gov.pk/,"57 new recoveries reported in Balochistan taking the tally to 13,207",
3375,18178,,2020-09-23T05:00:00.995571Z,DECEASED,http://covid.gov.pk/,1 new death reported in Gilgit Baltistan taking the tally to 83,
3376,18179,,2020-09-23T05:00:01.004061Z,RECOVERED,http://covid.gov.pk/,"28 new recoveries reported in Gilgit Baltistan taking the tally to 3,088",
3377,18180,,2020-09-23T05:00:01.014639Z,RECOVERED,http://covid.gov.pk/,"32 new recoveries reported in Islamabad taking the tally to 15,629",
3378,18182,,2020-09-23T05:00:01.053338Z,RECOVERED,http://covid.gov.pk/,"128 new recoveries reported in KPK taking the tally to 35,741",
3379,18183,,2020-09-23T05:00:01.064545Z,RECOVERED,http://covid.gov.pk/,"188 new recoveries reported in Punjab taking the tally to 95,159",
3380,18184,,2020-09-23T05:00:01.073100Z,DECEASED,http://covid.gov.pk/,"6 new deaths reported in Sindh taking the tally to 2,469",
3381,18185,,2020-09-23T05:00:01.081629Z,RECOVERED,http://covid.gov.pk/,"316 new recoveries reported in Sindh taking the tally to 128,810",
3382,18186,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"25 new cases reported in AJK taking the tally to 2,591",
3383,18187,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"42 new cases reported in Islamabad taking the tally to 16,288",
3384,18189,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"52 new cases reported in KPK taking the tally to 37,470",
3385,18190,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"30 new cases reported in Gilgit Baltistan taking the tally to 3,572",
3386,18191,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"84 new cases reported in Punjab taking the tally to 98,686",
3387,18192,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"408 new cases reported in Sindh taking the tally to 134,845",
3388,18193,,2020-09-24T03:12:00Z,INFECTED,http://covid.gov.pk/,"158 new cases reported in Balochistan taking the tally to 14,765",
3389,18194,,2020-09-24T04:00:00.964261Z,RECOVERED,http://covid.gov.pk/,"11 new recoveries reported in AJK taking the tally to 2,293",
3390,18195,,2020-09-24T04:00:00.973595Z,RECOVERED,http://covid.gov.pk/,"177 new recoveries reported in Balochistan taking the tally to 13,384",
3391,18196,,2020-09-24T04:00:00.981372Z,RECOVERED,http://covid.gov.pk/,"56 new recoveries reported in Gilgit Baltistan taking the tally to 3,144",
3392,18197,,2020-09-24T04:00:00.987716Z,DECEASED,http://covid.gov.pk/,1 new death reported in Islamabad taking the tally to 181,
3393,18199,,2020-09-24T04:00:01.006748Z,RECOVERED,http://covid.gov.pk/,"17 new recoveries reported in Islamabad taking the tally to 15,646",
3394,18201,,2020-09-24T04:00:01.029383Z,RECOVERED,http://covid.gov.pk/,"47 new recoveries reported in KPK taking the tally to 35,788",
3395,18202,,2020-09-24T04:00:01.036071Z,DECEASED,http://covid.gov.pk/,"2 new deaths reported in Punjab taking the tally to 2,229",
3396,18203,,2020-09-24T04:00:01.042275Z,RECOVERED,http://covid.gov.pk/,"14 new recoveries reported in Punjab taking the tally to 95,173",
3397,18204,,2020-09-24T04:00:01.048159Z,DECEASED,http://covid.gov.pk/,"2 new deaths reported in Sindh taking the tally to 2,471",
3398,18205,,2020-09-24T04:00:01.054247Z,RECOVERED,http://covid.gov.pk/,"154 new recoveries reported in Sindh taking the tally to 128,964",
3399,18206,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"19 new cases reported in AJK taking the tally to 2,610",
3400,18207,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"36 new cases reported in Islamabad taking the tally to 16,324",
3401,18209,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"55 new cases reported in KPK taking the tally to 37,525",
3402,18210,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"36 new cases reported in Gilgit Baltistan taking the tally to 3,608",
3403,18211,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"178 new cases reported in Punjab taking the tally to 98,864",
3404,18212,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"401 new cases reported in Sindh taking the tally to 135,246",
3405,18213,,2020-09-25T02:41:00Z,INFECTED,http://covid.gov.pk/,"73 new cases reported in Balochistan taking the tally to 14,838",
3406,18214,,2020-09-25T04:00:02.860828Z,RECOVERED,http://covid.gov.pk/,"4 new recoveries reported in AJK taking the tally to 2,297",
3407,18215,,2020-09-25T04:00:02.870151Z,RECOVERED,http://covid.gov.pk/,"71 new recoveries reported in Balochistan taking the tally to 13,455",
3408,18216,,2020-09-25T04:00:02.878121Z,DECEASED,http://covid.gov.pk/,1 new death reported in Gilgit Baltistan taking the tally to 84,
3409,18217,,2020-09-25T04:00:02.884931Z,RECOVERED,http://covid.gov.pk/,"17 new recoveries reported in Gilgit Baltistan taking the tally to 3,161",
3410,18218,,2020-09-25T04:00:02.892957Z,RECOVERED,http://covid.gov.pk/,"30 new recoveries reported in Islamabad taking the tally to 15,676",
3411,18220,,2020-09-25T04:00:02.919744Z,RECOVERED,http://covid.gov.pk/,"71 new recoveries reported in KPK taking the tally to 35,859",
3412,18221,,2020-09-25T04:00:02.928470Z,RECOVERED,http://covid.gov.pk/,"18 new recoveries reported in Punjab taking the tally to 95,191",
3413,18222,,2020-09-25T04:00:02.934742Z,DECEASED,http://covid.gov.pk/,"6 new deaths reported in Sindh taking the tally to 2,477",
3414,18223,,2020-09-25T04:00:02.941010Z,RECOVERED,http://covid.gov.pk/,"137 new recoveries reported in Sindh taking the tally to 129,101",
3415,18224,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"20 new cases reported in AJK taking the tally to 2,630",
3416,18225,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"43 new cases reported in Islamabad taking the tally to 16,367",
3417,18227,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"63 new cases reported in KPK taking the tally to 37,588",
3418,18228,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"27 new cases reported in Gilgit Baltistan taking the tally to 3,635",
3419,18229,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"77 new cases reported in Punjab taking the tally to 98,941",
3420,18230,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"242 new cases reported in Sindh taking the tally to 135,488",
3421,18231,,2020-09-26T03:18:00Z,INFECTED,http://covid.gov.pk/,"94 new cases reported in Balochistan taking the tally to 14,932",
3422,18232,,2020-09-26T04:00:00.964689Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 71,
3423,18233,,2020-09-26T04:00:00.972952Z,RECOVERED,http://covid.gov.pk/,"8 new recoveries reported in AJK taking the tally to 2,305",
3424,18234,,2020-09-26T04:00:00.981220Z,RECOVERED,http://covid.gov.pk/,"57 new recoveries reported in Balochistan taking the tally to 13,512",
3425,18235,,2020-09-26T04:00:00.988090Z,DECEASED,http://covid.gov.pk/,1 new death reported in Gilgit Baltistan taking the tally to 85,
3426,18236,,2020-09-26T04:00:00.994378Z,RECOVERED,http://covid.gov.pk/,"53 new recoveries reported in Gilgit Baltistan taking the tally to 3,214",
3427,18237,,2020-09-26T04:00:01.002382Z,RECOVERED,http://covid.gov.pk/,"42 new recoveries reported in Islamabad taking the tally to 15,718",
3428,18239,,2020-09-26T04:00:01.028879Z,DECEASED,http://covid.gov.pk/,"1 new death reported in KPK taking the tally to 1,259",
3429,18240,,2020-09-26T04:00:01.036309Z,RECOVERED,http://covid.gov.pk/,"34 new recoveries reported in KPK taking the tally to 35,893",
3430,18241,,2020-09-26T04:00:01.046365Z,RECOVERED,http://covid.gov.pk/,"104 new recoveries reported in Punjab taking the tally to 95,295",
3431,18242,,2020-09-26T04:00:01.053272Z,DECEASED,http://covid.gov.pk/,"4 new deaths reported in Sindh taking the tally to 2,481",
3432,18243,,2020-09-26T04:00:01.060130Z,RECOVERED,http://covid.gov.pk/,"295 new recoveries reported in Sindh taking the tally to 129,396",
3433,18244,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"19 new cases reported in AJK taking the tally to 2,649",
3434,18245,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"73 new cases reported in Islamabad taking the tally to 16,440",
3435,18247,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"29 new cases reported in KPK taking the tally to 37,617",
3436,18248,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"27 new cases reported in Gilgit Baltistan taking the tally to 3,662",
3437,18249,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"187 new cases reported in Punjab taking the tally to 99,128",
3438,18250,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"278 new cases reported in Sindh taking the tally to 135,766",
3439,18251,,2020-09-27T03:44:00Z,INFECTED,http://covid.gov.pk/,"81 new cases reported in Balochistan taking the tally to 15,013",
3440,18252,,2020-09-27T04:00:02.783583Z,RECOVERED,http://covid.gov.pk/,"9 new recoveries reported in AJK taking the tally to 2,314",
3441,18253,,2020-09-27T04:00:02.792913Z,RECOVERED,http://covid.gov.pk/,"12 new recoveries reported in Balochistan taking the tally to 13,524",
3442,18254,,2020-09-27T04:00:02.800963Z,RECOVERED,http://covid.gov.pk/,"15 new recoveries reported in Gilgit Baltistan taking the tally to 3,229",
3443,18255,,2020-09-27T04:00:02.809015Z,RECOVERED,http://covid.gov.pk/,"37 new recoveries reported in Islamabad taking the tally to 15,755",
3444,18257,,2020-09-27T04:00:02.835816Z,RECOVERED,http://covid.gov.pk/,"38 new recoveries reported in KPK taking the tally to 35,931",
3445,18258,,2020-09-27T04:00:02.842261Z,DECEASED,http://covid.gov.pk/,"1 new death reported in Punjab taking the tally to 2,230",
3446,18259,,2020-09-27T04:00:02.849246Z,RECOVERED,http://covid.gov.pk/,"19 new recoveries reported in Punjab taking the tally to 95,314",
3447,18260,,2020-09-27T04:00:02.856818Z,DECEASED,http://covid.gov.pk/,"5 new deaths reported in Sindh taking the tally to 2,486",
3448,18261,,2020-09-27T04:00:02.863041Z,RECOVERED,http://covid.gov.pk/,"150 new recoveries reported in Sindh taking the tally to 129,546",
3449,18262,,2020-09-28T04:00:00.863709Z,RECOVERED,http://covid.gov.pk/,"8 new recoveries reported in AJK taking the tally to 2,322",
3450,18263,,2020-09-28T04:00:00.872382Z,RECOVERED,http://covid.gov.pk/,"23 new recoveries reported in Balochistan taking the tally to 13,547",
3451,18264,,2020-09-28T04:00:00.878675Z,DECEASED,http://covid.gov.pk/,2 new deaths reported in Gilgit Baltistan taking the tally to 87,
3452,18265,,2020-09-28T04:00:00.884726Z,RECOVERED,http://covid.gov.pk/,"4 new recoveries reported in Gilgit Baltistan taking the tally to 3,233",
3453,18266,,2020-09-28T04:00:00.891978Z,RECOVERED,http://covid.gov.pk/,"40 new recoveries reported in Islamabad taking the tally to 15,795",
3454,18268,,2020-09-28T04:00:00.916393Z,RECOVERED,http://covid.gov.pk/,"20 new recoveries reported in KPK taking the tally to 35,951",
3455,18269,,2020-09-28T04:00:00.922605Z,DECEASED,http://covid.gov.pk/,"1 new death reported in Punjab taking the tally to 2,231",
3456,18270,,2020-09-28T04:00:00.928501Z,RECOVERED,http://covid.gov.pk/,"107 new recoveries reported in Punjab taking the tally to 95,421",
3457,18271,,2020-09-28T04:00:00.934203Z,DECEASED,http://covid.gov.pk/,"6 new deaths reported in Sindh taking the tally to 2,492",
3458,18272,,2020-09-28T04:00:00.939997Z,RECOVERED,http://covid.gov.pk/,"207 new recoveries reported in Sindh taking the tally to 129,753",
3459,18273,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"12 new cases reported in AJK taking the tally to 2,661",
3460,18274,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"30 new cases reported in Islamabad taking the tally to 16,470",
3461,18276,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"84 new cases reported in KPK taking the tally to 37,701",
3462,18277,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"19 new cases reported in Gilgit Baltistan taking the tally to 3,681",
3463,18278,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"91 new cases reported in Punjab taking the tally to 99,219",
3464,18279,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"251 new cases reported in Sindh taking the tally to 136,017",
3465,18280,,2020-09-28T03:55:00Z,INFECTED,http://covid.gov.pk/,"79 new cases reported in Balochistan taking the tally to 15,092",
3466,18281,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"2 new cases reported in AJK taking the tally to 2,663",
3467,18282,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"62 new cases reported in Islamabad taking the tally to 16,532",
3468,18284,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"26 new cases reported in KPK taking the tally to 37,727",
3469,18285,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"49 new cases reported in Gilgit Baltistan taking the tally to 3,730",
3470,18286,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"73 new cases reported in Punjab taking the tally to 99,292",
3471,18287,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"378 new cases reported in Sindh taking the tally to 136,395",
3472,18288,,2020-09-29T02:33:00Z,INFECTED,http://covid.gov.pk/,"85 new cases reported in Balochistan taking the tally to 15,177",
3473,18289,,2020-09-29T04:00:00.858257Z,DECEASED,http://covid.gov.pk/,1 new death reported in AJK taking the tally to 72,
3474,18290,,2020-09-29T04:00:00.872009Z,RECOVERED,http://covid.gov.pk/,"10 new recoveries reported in AJK taking the tally to 2,332",
3475,18291,,2020-09-29T04:00:00.886988Z,RECOVERED,http://covid.gov.pk/,"53 new recoveries reported in Balochistan taking the tally to 13,600",
3476,18292,,2020-09-29T04:00:00.896109Z,DECEASED,http://covid.gov.pk/,1 new death reported in Gilgit Baltistan taking the tally to 88,
3477,18293,,2020-09-29T04:00:00.902989Z,RECOVERED,http://covid.gov.pk/,"50 new recoveries reported in Gilgit Baltistan taking the tally to 3,283",
3478,18294,,2020-09-29T04:00:00.910526Z,RECOVERED,http://covid.gov.pk/,"31 new recoveries reported in Islamabad taking the tally to 15,826",
3479,18296,,2020-09-29T04:00:01.012718Z,RECOVERED,http://covid.gov.pk/,"20 new recoveries reported in KPK taking the tally to 35,971",
3480,18297,,2020-09-29T04:00:01.019220Z,DECEASED,http://covid.gov.pk/,"3 new deaths reported in Punjab taking the tally to 2,234",
3481,18298,,2020-09-29T04:00:01.025387Z,RECOVERED,http://covid.gov.pk/,"15 new recoveries reported in Punjab taking the tally to 95,436",
3482,18299,,2020-09-29T04:00:01.031269Z,DECEASED,http://covid.gov.pk/,"3 new deaths reported in Sindh taking the tally to 2,495",
3483,18300,,2020-09-29T04:00:01.037205Z,RECOVERED,http://covid.gov.pk/,"139 new recoveries reported in Sindh taking the tally to 129,892",
3484,18301,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"35 new cases reported in AJK taking the tally to 2,698",
3485,18302,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"49 new cases reported in Islamabad taking the tally to 16,581",
3486,18304,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"49 new cases reported in KPK taking the tally to 37,776",
3487,18305,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"48 new cases reported in Gilgit Baltistan taking the tally to 3,778",
3488,18306,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"86 new cases reported in Punjab taking the tally to 99,378",
3489,18307,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"400 new cases reported in Sindh taking the tally to 136,795",
3490,18308,,2020-09-30T01:48:00Z,INFECTED,http://covid.gov.pk/,"80 new cases reported in Balochistan taking the tally to 15,257",
3491,18309,,2020-09-30T04:00:00.874815Z,DECEASED,http://covid.gov.pk/,2 new deaths reported in AJK taking the tally to 74,
3492,18310,,2020-09-30T04:00:00.882532Z,RECOVERED,http://covid.gov.pk/,"16 new recoveries reported in AJK taking the tally to 2,348",
3493,18311,,2020-09-30T04:00:00.890620Z,RECOVERED,http://covid.gov.pk/,"178 new recoveries reported in Balochistan taking the tally to 13,778",
3494,18312,,2020-09-30T04:00:00.898636Z,RECOVERED,http://covid.gov.pk/,"28 new recoveries reported in Gilgit Baltistan taking the tally to 3,311",
3495,18313,,2020-09-30T04:00:00.905752Z,DECEASED,http://covid.gov.pk/,1 new death reported in Islamabad taking the tally to 182,
3496,18315,,2020-09-30T04:00:00.924749Z,RECOVERED,http://covid.gov.pk/,"39 new recoveries reported in Islamabad taking the tally to 15,865",
3497,18317,,2020-09-30T04:00:00.950075Z,RECOVERED,http://covid.gov.pk/,"22 new recoveries reported in KPK taking the tally to 35,993",
3498,18318,,2020-09-30T04:00:00.957910Z,RECOVERED,http://covid.gov.pk/,"13 new recoveries reported in Punjab taking the tally to 95,449",
3499,18319,,2020-09-30T04:00:00.963918Z,DECEASED,http://covid.gov.pk/,"2 new deaths reported in Sindh taking the tally to 2,497",
3500,18320,,2020-09-30T04:00:00.969859Z,RECOVERED,http://covid.gov.pk/,"245 new recoveries reported in Sindh taking the tally to 130,137",
3501,18321,,2020-09-30T01:47:00Z,INFECTED,http://covid.gov.pk/,"35 new cases reported in AJK taking the tally to 2,698",
3502,18322,,2020-09-30T01:47:00Z,INFECTED,http://covid.gov.pk/,"49 new cases reported in Islamabad taking the tally to 16,581",
3503,18323,,2020-09-30T01:47:00Z,INFECTED,http://covid.gov.pk/,"49 new cases reported in KPK taking the tally to 37,776",
3504,18324,,2020-09-30T01:47:00Z,INFECTED,http://covid.gov.pk/,"48 new cases reported in Gilgit Baltistan taking the tally to 3,778",
